"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
3.74610992728243e-15,0.254907799737834,0.921,0.842,9.37276703806063e-11,"Tuba4a","KO_vs_WT"
7.94420117387975e-15,0.340408672922301,0.781,0.658,1.98763913370471e-10,"Ahsa1","KO_vs_WT"
9.25212860947802e-15,-0.345597231568034,0.951,0.916,2.3148825780914e-10,"Gspt1","KO_vs_WT"
1.1282004667324e-14,0.701218843283907,0.587,0.454,2.82275756776448e-10,"Crabp2","KO_vs_WT"
1.44734312403623e-14,0.493541525322741,0.582,0.444,3.62125249633864e-10,"Il18","KO_vs_WT"
1.62184960455645e-14,-1.92023647131396,0.229,0.125,4.05786771060025e-10,"Hba-a1","KO_vs_WT"
1.68296743562737e-14,0.532879746009496,0.341,0.218,4.21078452393967e-10,"Slc27a4","KO_vs_WT"
1.68729492321122e-14,0.253003077805343,0.856,0.793,4.22161189787446e-10,"Mmp14","KO_vs_WT"
2.99319822014527e-14,0.308663068423148,0.684,0.556,7.48898194680347e-10,"Ap4s1","KO_vs_WT"
3.26652934396082e-14,0.64621944691204,0.109,0.037,8.17285641858998e-10,"Crygd","KO_vs_WT"
4.00605432419355e-14,0.325918215868282,0.721,0.585,1.00231479191323e-09,"Dynlt1f","KO_vs_WT"
