"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
1.98518630224329e-24,0.28117772097818,0.246,0.192,4.96693612821271e-20,"E330009J07Rik","KO_vs_WT"
2.20109144005975e-24,-0.570839713744663,0.225,0.272,5.5071307830295e-20,"Phpt1","KO_vs_WT"
2.49309065635902e-24,0.254053507322087,0.576,0.513,6.23771282221027e-20,"Pold4","KO_vs_WT"
3.4711214804575e-24,0.262265230019518,0.527,0.463,8.68474594410466e-20,"1700123O20Rik","KO_vs_WT"
5.03571524533744e-24,0.50522469002852,0.316,0.261,1.25993595438343e-19,"Abca12","KO_vs_WT"
9.025770251397e-24,0.363920662069545,0.549,0.491,2.25824771689953e-19,"Bspry","KO_vs_WT"
9.48472184440772e-24,0.661902095216859,0.109,0.073,2.37307740547081e-19,"Atp2c2","KO_vs_WT"
1.15229059926624e-23,0.672359883028957,0.12,0.082,2.88303107936414e-19,"Cidea","KO_vs_WT"
1.19548641395891e-23,0.268387517589566,0.381,0.319,2.9911070077252e-19,"Wbp1l","KO_vs_WT"
1.19716835959409e-23,0.314536044678518,0.465,0.402,2.99531523570441e-19,"Grip1","KO_vs_WT"
1.30792586470113e-23,-0.361278038278054,0.484,0.51,3.27243051348223e-19,"Rnaset2a","KO_vs_WT"
1.46205386029594e-23,0.266049659098285,0.647,0.581,3.65805875846045e-19,"Map2k1","KO_vs_WT"
1.65641402768094e-23,0.470888872777867,0.228,0.177,4.1443478972577e-19,"Fam214a","KO_vs_WT"
1.69401679505707e-23,0.596220003366289,0.139,0.098,4.23843002123279e-19,"Trp53inp1","KO_vs_WT"
1.97543722150339e-23,0.513295439205742,0.2,0.152,4.94254392820149e-19,"Elf5","KO_vs_WT"
1.98220461270284e-23,-0.323238736991192,0.43,0.472,4.95947594098251e-19,"Clasp2","KO_vs_WT"
2.33529658077097e-23,-0.427858219001363,0.42,0.455,5.84291204508898e-19,"Dsg1a","KO_vs_WT"
3.29628665660896e-23,0.255496246950836,0.295,0.238,8.24730921483561e-19,"Pbp2","KO_vs_WT"
4.15609952295664e-23,0.379079586040652,0.257,0.204,1.03985610064375e-18,"Tbc1d14","KO_vs_WT"
4.81024912935065e-23,0.344302473628404,0.347,0.29,1.20352433216353e-18,"Cdh3","KO_vs_WT"
5.39370383093053e-23,-0.262510763307271,0.588,0.616,1.34950469849882e-18,"Gyg","KO_vs_WT"
7.03047658972605e-23,0.329687172471604,0.252,0.199,1.75902524274946e-18,"Map3k9","KO_vs_WT"
8.07637274866913e-23,-0.767026061669409,0.11,0.151,2.02070846171702e-18,"Rab39","KO_vs_WT"
