"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.864302238799282,0.352361894366549,0.203,0.208,1,"1110059G10Rik","KO_vs_WT"
0.865356170433922,0.613945477024903,0.102,0.117,1,"Smyd5","KO_vs_WT"
0.86554823384835,0.528995347052998,0.237,0.247,1,"Fam49a","KO_vs_WT"
0.866179015499417,0.973472282364951,0.169,0.182,1,"Txnl4a","KO_vs_WT"
0.866474682197051,-0.316087740959294,0.119,0.13,1,"Ric8b","KO_vs_WT"
0.866497925678851,0.365400518154163,0.169,0.169,1,"Pitrm1","KO_vs_WT"
0.86667057478089,0.567325219656692,0.288,0.364,1,"Numb","KO_vs_WT"
0.866775017808081,0.95643360356927,0.136,0.13,1,"A430005L14Rik","KO_vs_WT"
0.866775017808081,0.537227225327945,0.136,0.13,1,"Dcun1d3","KO_vs_WT"
0.866904855228229,-0.403545822796316,0.153,0.156,1,"Hdhd2","KO_vs_WT"
0.866934966834925,-0.77591990827135,0.136,0.143,1,"C87436","KO_vs_WT"
0.866934966834925,-0.549037205020556,0.136,0.143,1,"Retreg3","KO_vs_WT"
0.866960616187036,0.26017670590235,0.61,0.727,1,"Emp2","KO_vs_WT"
0.866973134260777,0.32451416398071,0.136,0.156,1,"Psmb10","KO_vs_WT"
0.866973134260777,0.297321291707711,0.136,0.156,1,"Mapk14","KO_vs_WT"
0.86893299612493,0.266374682057809,0.424,0.442,1,"Limch1","KO_vs_WT"
0.869293537044045,0.254250261285579,0.322,0.377,1,"Usp4","KO_vs_WT"
0.869405003553299,0.275351361363832,0.678,0.74,1,"Actn4","KO_vs_WT"
0.86943775992439,0.374521796628887,0.153,0.169,1,"Apopt1","KO_vs_WT"
0.869610243514244,0.353149905058775,0.441,0.494,1,"Fgfr1","KO_vs_WT"
0.869632684079406,-0.253398983963798,0.712,0.74,1,"Dynlrb1","KO_vs_WT"
0.870285022400814,0.256329059763895,0.492,0.532,1,"Psma1","KO_vs_WT"
0.870799918586839,0.348870316751553,0.322,0.338,1,"Uqcc2","KO_vs_WT"
0.871710850709221,0.627662405135251,0.102,0.117,1,"Trim25","KO_vs_WT"
0.871710850709221,0.263163951941315,0.102,0.117,1,"Gps1","KO_vs_WT"
0.872904022338213,-0.28993463717555,0.186,0.195,1,"Zfp655","KO_vs_WT"
0.874289835802998,-0.280902155935403,0.39,0.416,1,"Ddx10","KO_vs_WT"
0.874983015816105,0.277103444485289,0.22,0.221,1,"Gemin5","KO_vs_WT"
0.875641117889326,0.403142043469959,0.237,0.234,1,"Fam13b","KO_vs_WT"
0.877380856319271,0.38741035762298,0.254,0.26,1,"Prkab2","KO_vs_WT"
0.877905177282394,-0.529013344874427,0.153,0.156,1,"Gse1","KO_vs_WT"
0.878073822097023,0.507499186919394,0.102,0.117,1,"Slf1","KO_vs_WT"
0.878371636262371,1.0467741393545,0.237,0.26,1,"Rhoj","KO_vs_WT"
0.878472992247356,0.293702988278775,0.305,0.312,1,"Igsf3","KO_vs_WT"
