"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.538641141343039,-0.516411193864589,0.353,0.32,1,"Gm26885","KO_vs_WT"
0.540968369623211,-0.262712040796638,0.097,0.107,1,"Ddx10","KO_vs_WT"
0.541771127469938,-0.318519816347785,0.224,0.234,1,"Polr3c","KO_vs_WT"
0.541827769455387,-0.269085681035498,0.234,0.242,1,"Fmc1","KO_vs_WT"
0.542214617476905,-0.271697322572841,0.097,0.107,1,"Mrrf","KO_vs_WT"
0.54327771013632,-0.420560826384436,0.281,0.284,1,"Nav3","KO_vs_WT"
0.543825693844956,0.365264151277584,0.495,0.477,1,"Nop58","KO_vs_WT"
0.544332621540067,-0.662506451600748,0.105,0.116,1,"Bend7","KO_vs_WT"
0.544505897690756,-0.276120013346574,0.643,0.559,1,"Senp6","KO_vs_WT"
0.545120306782709,-0.659941359824219,0.3,0.295,1,"Gab1","KO_vs_WT"
0.545731653887261,0.289958406511675,0.148,0.135,1,"Cstf2","KO_vs_WT"
0.545776616320375,-0.256287967391196,0.379,0.336,1,"Zmym2","KO_vs_WT"
0.545882461785082,-0.582228963763858,0.274,0.281,1,"1700011B04Rik","KO_vs_WT"
0.546294619755219,0.38280058097325,0.171,0.16,1,"4930471L23Rik","KO_vs_WT"
0.546817965310343,0.271806034339708,0.326,0.306,1,"Plcxd2","KO_vs_WT"
0.547186080025751,-0.811350285399314,0.11,0.094,1,"Nr4a3","KO_vs_WT"
0.548391879848525,-0.358448631198062,0.093,0.105,1,"Cacna2d3","KO_vs_WT"
0.548475427122067,-0.515735014524102,0.164,0.174,1,"Ibtk","KO_vs_WT"
0.549174110806095,-0.250087268606037,0.316,0.278,1,"Scaf1","KO_vs_WT"
0.550796511200126,-0.257257018842847,0.284,0.253,1,"Dock6","KO_vs_WT"
0.550989620486368,-0.275885709125749,0.36,0.32,1,"Inava","KO_vs_WT"
0.551378289969425,-0.925454280739835,0.221,0.226,1,"Limd1","KO_vs_WT"
