"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","comparison"
0.0813885626875451,0.567174037824901,0.164,0.132,1,"Qsox2","KO_vs_WT"
0.0814035202274255,0.480678856556931,0.377,0.357,1,"Uba5","KO_vs_WT"
0.081470354096707,0.549800692804783,0.134,0.103,1,"Uck1","KO_vs_WT"
0.0817694969791116,-0.346513211611235,0.222,0.267,1,"Nek6","KO_vs_WT"
0.0823587675221376,-0.281761469938594,0.311,0.354,1,"Smn1","KO_vs_WT"
0.0824339042235967,-0.459140764759007,0.085,0.115,1,"Sox11","KO_vs_WT"
0.0826088370815163,0.324940357673341,0.191,0.154,1,"Uqcc3","KO_vs_WT"
0.0827172395223399,0.305092693834157,0.349,0.318,1,"Babam1","KO_vs_WT"
0.082900791275717,-0.468585716007317,0.112,0.147,1,"Got1","KO_vs_WT"
0.0832596417914562,0.481895223092912,0.119,0.09,1,"Fam189b","KO_vs_WT"
0.083587024321425,-0.256812909674493,0.202,0.244,1,"Mycbp","KO_vs_WT"
0.0838073680256366,-0.439088981935815,0.094,0.126,1,"Zbtb6","KO_vs_WT"
0.0842892638526631,0.60307358199291,0.101,0.073,1,"Enpp5","KO_vs_WT"
0.0843220749814746,0.53130009413526,0.211,0.175,1,"Ifi211","KO_vs_WT"
0.0845364803783567,0.456462369134963,0.195,0.165,1,"Srebf1","KO_vs_WT"
0.0845834330673891,0.286600390554582,0.123,0.091,1,"Adamtsl3","KO_vs_WT"
0.0847072260220297,0.275055431170288,0.423,0.388,1,"Tm7sf3","KO_vs_WT"
0.084707959529842,0.447142861260396,0.154,0.121,1,"Gm26782","KO_vs_WT"
0.0849208306464958,-0.270009581629175,0.176,0.217,1,"Zfp84","KO_vs_WT"
0.0852782648460491,0.417809657774642,0.103,0.075,1,"Prrg3","KO_vs_WT"
0.085425247657321,-0.374637890255569,0.149,0.186,1,"Ttc39c","KO_vs_WT"
0.0854772521693762,0.541142490881514,0.162,0.129,1,"Rai2","KO_vs_WT"
0.0857232291906771,0.363163162667475,0.195,0.159,1,"Sft2d2","KO_vs_WT"
0.0859463846987607,0.272001465724785,0.335,0.301,1,"Mrps17","KO_vs_WT"
0.0860951491219475,0.277288068648591,0.36,0.327,1,"Rnf38","KO_vs_WT"
0.0865048303616224,0.817392757927114,0.118,0.09,1,"Fra10ac1","KO_vs_WT"
0.0865087163503772,-0.334331373163175,0.072,0.1,1,"Trim23","KO_vs_WT"
0.0866311378668733,0.345491962569096,0.415,0.397,1,"Map7","KO_vs_WT"
0.0866705558692913,0.277524597406883,0.244,0.207,1,"Mtln","KO_vs_WT"
0.0868196676050712,-0.328344837507538,0.224,0.27,1,"Wdr3","KO_vs_WT"
0.0869274022331696,-0.261268965506696,0.154,0.196,1,"Btf3l4","KO_vs_WT"
0.0869663187204717,0.348916643732778,0.296,0.258,1,"Synj2","KO_vs_WT"
0.0874686437808049,-0.457983646746782,0.123,0.159,1,"Lrp8","KO_vs_WT"
0.0875454168845241,0.695798787679359,0.101,0.075,1,"Rnf152","KO_vs_WT"
0.0876379455579327,0.460233305421759,0.248,0.214,1,"Tbc1d8b","KO_vs_WT"
0.0880632409102924,0.279429109985541,0.221,0.183,1,"Elovl5","KO_vs_WT"
0.0881158979817805,0.310714195282612,0.373,0.343,1,"Gstm2","KO_vs_WT"
0.0882048229849253,0.413213540552628,0.14,0.106,1,"Prkch","KO_vs_WT"
0.0884133820602,0.811286591186387,0.108,0.082,1,"Hmbs","KO_vs_WT"
0.0884948226192651,0.712419033427958,0.178,0.148,1,"Gsta2","KO_vs_WT"
0.0885419056457197,0.463572329013505,0.119,0.09,1,"Fance","KO_vs_WT"
0.0889153817081355,0.479118792040145,0.366,0.34,1,"Dnm3","KO_vs_WT"
0.0889346580705614,0.761235162480477,0.101,0.075,1,"Slc27a3","KO_vs_WT"
0.0889672074925844,0.645448907335321,0.145,0.117,1,"Nsdhl","KO_vs_WT"
0.0890954636824642,-0.388623719293658,0.167,0.207,1,"Cgas","KO_vs_WT"
0.0893174504740466,0.333924277171633,0.583,0.567,1,"Chd3","KO_vs_WT"
0.0893988335281184,0.423594845656931,0.322,0.301,1,"Guk1","KO_vs_WT"
0.0897160047577488,0.519126027453616,0.222,0.19,1,"Cab39l","KO_vs_WT"
0.0898718194568548,0.475281442121398,0.232,0.198,1,"Zfp385b","KO_vs_WT"
0.0901140805198386,0.285845983727113,0.41,0.388,1,"Suclg1","KO_vs_WT"
0.0902212857093164,0.688169007826196,0.116,0.088,1,"Rcbtb2","KO_vs_WT"
0.0902823368615428,0.415442077543155,0.21,0.177,1,"Abhd17a","KO_vs_WT"
0.0904136396049424,-0.252965446866714,0.147,0.186,1,"Cep85","KO_vs_WT"
0.0904144641092642,0.678929418190343,0.103,0.076,1,"Dedd","KO_vs_WT"
0.090647765199369,0.38963279078519,0.101,0.073,1,"Frmd8","KO_vs_WT"
0.0907549003117605,0.581515427880632,0.14,0.111,1,"Rint1","KO_vs_WT"
0.0908522266937869,0.33818185410606,0.182,0.15,1,"Ifitm10","KO_vs_WT"
0.0910470842120686,-0.33949329123053,0.138,0.174,1,"Rpia","KO_vs_WT"
0.0910644614107488,0.394601107601576,0.336,0.301,1,"Gtf2a1","KO_vs_WT"
0.091168498377879,0.5037269227114,0.123,0.093,1,"Arhgef6","KO_vs_WT"
0.0912577402562121,-0.399639529859016,0.094,0.126,1,"Gm17092","KO_vs_WT"
0.0913589029767375,-0.526295593929965,0.096,0.126,1,"Rad52","KO_vs_WT"
0.0915625527026894,0.587629126292941,0.228,0.195,1,"Adcy7","KO_vs_WT"
0.0916023210325402,0.481664717192998,0.176,0.144,1,"Nr1h2","KO_vs_WT"
0.0919744496160919,0.553539077939767,0.129,0.1,1,"Nudt16l1","KO_vs_WT"
0.0919935240105447,0.508724978343008,0.256,0.226,1,"Josd2","KO_vs_WT"
0.0921070385022387,-0.394580568872191,0.118,0.151,1,"Rnf25","KO_vs_WT"
0.0923403579410313,0.304359299879024,0.25,0.214,1,"Cmtm6","KO_vs_WT"
0.0923707118404742,0.312848476568838,0.235,0.199,1,"Ppp2r1b","KO_vs_WT"
0.09238988167288,-0.34215192752638,0.114,0.151,1,"Relt","KO_vs_WT"
0.0925877784067365,0.391752183305283,0.14,0.108,1,"Bbs9","KO_vs_WT"
0.0928840971638949,0.452254823234573,0.224,0.192,1,"Fopnl","KO_vs_WT"
0.0931315758248904,-0.311858608504915,0.131,0.168,1,"Adcy2","KO_vs_WT"
0.0932179830187525,-0.288748111472539,0.142,0.178,1,"Grwd1","KO_vs_WT"
0.0933459052536563,0.738405950687064,0.121,0.094,1,"Zfp68","KO_vs_WT"
0.0935564492900315,0.371025411932369,0.36,0.339,1,"Lix1l","KO_vs_WT"
0.0936689755151876,0.594209910769208,0.43,0.418,1,"Dock7","KO_vs_WT"
0.0937988688615718,0.587512743942772,0.11,0.082,1,"Ralgps2","KO_vs_WT"
0.0938416845631871,0.509935327577578,0.189,0.154,1,"Usp2","KO_vs_WT"
0.093891264974121,-0.416113309535586,0.14,0.177,1,"Srp54a","KO_vs_WT"
0.0940443638623323,0.438933823352716,0.312,0.289,1,"Cdh1","KO_vs_WT"
0.0942775114942509,0.370807491768087,0.29,0.255,1,"Usf3","KO_vs_WT"
0.0943863834427594,0.316179163917274,0.125,0.094,1,"Triqk","KO_vs_WT"
0.0945992588619092,0.454619293921623,0.165,0.135,1,"Tbcc","KO_vs_WT"
0.0947101824266534,0.435307240571637,0.219,0.186,1,"Slc39a11","KO_vs_WT"
0.094993564945544,0.403331946840134,0.149,0.118,1,"Slc44a2","KO_vs_WT"
0.0957422086092227,0.337070840311332,0.222,0.19,1,"3830406C13Rik","KO_vs_WT"
0.0960644894954478,0.306629914785507,0.498,0.484,1,"Arpc1a","KO_vs_WT"
0.0960739796728187,0.472388876295537,0.254,0.222,1,"Sh3bp5","KO_vs_WT"
0.0965329772655421,-0.324437144155415,0.116,0.15,1,"Gm14326","KO_vs_WT"
0.0966094411568452,-0.27570829770417,0.118,0.153,1,"Tesk1","KO_vs_WT"
0.096787035834566,0.524032789035678,0.175,0.145,1,"Cdk5rap3","KO_vs_WT"
0.0968169156421155,-0.327592969475007,0.136,0.171,1,"Ifrd2","KO_vs_WT"
0.0968744590741738,-0.35550383961063,0.184,0.223,1,"Smyd2","KO_vs_WT"
0.0969793337742039,0.395456764099806,0.215,0.183,1,"Cldn3","KO_vs_WT"
0.0971360795197103,0.252489698163995,0.676,0.682,1,"B4galt1","KO_vs_WT"
0.0976567570317804,0.386035887623886,0.204,0.172,1,"Arhgef40","KO_vs_WT"
0.0976876654999661,-0.261124318390622,0.312,0.364,1,"Zswim8","KO_vs_WT"
0.0981421454294285,0.273788950015499,0.256,0.219,1,"Senp7","KO_vs_WT"
0.0983220686831993,0.4228256804451,0.263,0.235,1,"Krt13","KO_vs_WT"
0.0983987134436471,0.2635122273394,0.2,0.162,1,"Gask1b","KO_vs_WT"
0.0986722582220579,0.451482938575465,0.121,0.093,1,"Rpa1","KO_vs_WT"
0.0987271563111239,-0.349859077453867,0.075,0.103,1,"1110002L01Rik","KO_vs_WT"
0.0987730738522169,-0.287030821670597,0.096,0.127,1,"Slc19a1","KO_vs_WT"
0.0992086651057155,0.458105105446272,0.156,0.126,1,"Tmem265","KO_vs_WT"
0.0992227066842908,0.25713275608877,0.458,0.442,1,"Copz2","KO_vs_WT"
0.0993099135681313,0.346358498133414,0.184,0.15,1,"Mtus1","KO_vs_WT"
0.0995059066729323,0.255220587799843,0.454,0.42,1,"Fscn1","KO_vs_WT"
0.0995447459841486,0.348240698097489,0.41,0.388,1,"Tiprl","KO_vs_WT"
0.100201719817921,-0.262430089168506,0.191,0.234,1,"Cox11","KO_vs_WT"
0.100382360307922,-0.309078245115231,0.097,0.129,1,"Lrch2","KO_vs_WT"
0.100423586085571,-0.32914237331275,0.074,0.102,1,"Fktn","KO_vs_WT"
0.100476296996674,0.256103459521183,0.575,0.537,1,"Kif13b","KO_vs_WT"
0.100812325145662,-0.324362407100461,0.153,0.19,1,"Ppwd1","KO_vs_WT"
0.100901859654439,0.473386374397864,0.268,0.24,1,"Ccdc138","KO_vs_WT"
0.100911210183607,-0.513275356279291,0.075,0.103,1,"Uhrf1bp1","KO_vs_WT"
0.100930964944685,0.504866132440652,0.25,0.22,1,"Ephb2","KO_vs_WT"
0.100952923725219,0.447374644235216,0.241,0.208,1,"Arfgap2","KO_vs_WT"
